report_id,report_date,category,content_type,reported_user_id,region,status,resolution_time_hours,decision,reviewer_type,queue_name,reporter_user_id
325,2024-10-30,copyright,comment,1863,US,resolved,9.0,removed,human,copyright_queue,4553
326,2024-05-26,harassment,comment,17,India,resolved,34.0,removed,human,abuse_queue,824
327,2024-01-04,spam,short,27,US,resolved,5.0,removed,auto,spam_queue,7508
328,2024-02-04,spam,short,91,US,open,,rejected,human,spam_queue,202
329,2024-07-10,copyright,comment,2603,India,resolved,16.0,removed,human,copyright_queue,7485
330,2024-02-18,spam,video,4781,Brazil,resolved,3.0,removed,auto,spam_queue,188
331,2024-01-17,spam,video,369,India,open,,ignored,human,spam_queue,49
332,2024-06-20,copyright,comment,1432,US,resolved,31.0,ignored,human,copyright_queue,6340
333,2024-08-07,harassment,short,3129,Brazil,resolved,8.0,warned,auto,abuse_queue,4485
334,2024-06-06,harassment,comment,1038,UK,resolved,46.0,warned,human,abuse_queue,5606
335,2024-02-15,spam,short,137,UK,open,,removed,auto,spam_queue,6957
336,2024-01-06,hate,video,160,Germany,resolved,46.0,removed,human,abuse_queue,4858
337,2024-04-08,spam,video,130,US,resolved,23.0,removed,human,spam_queue,2227
338,2024-08-20,spam,comment,65,Brazil,resolved,46.0,removed,human,spam_queue,2192
339,2024-02-06,spam,short,31,India,resolved,30.0,removed,human,spam_queue,48
340,2024-10-06,spam,comment,4325,India,resolved,4.0,removed,auto,spam_queue,3947
341,2024-12-14,copyright,video,97,India,resolved,9.0,removed,human,copyright_queue,2705
342,2024-10-28,harassment,video,81,Brazil,open,,warned,human,abuse_queue,3240
343,2024-06-29,harassment,video,1336,UK,resolved,20.0,rejected,human,abuse_queue,947
344,2024-04-04,copyright,comment,2206,US,resolved,3.0,removed,auto,copyright_queue,5415
345,2024-04-08,spam,video,902,India,resolved,17.0,removed,human,spam_queue,7684
346,2024-07-06,spam,comment,4298,India,resolved,1.0,removed,auto,spam_queue,6091
347,2024-04-25,harassment,comment,194,India,resolved,10.0,removed,auto,abuse_queue,52
348,2024-07-09,harassment,comment,334,UK,resolved,41.0,removed,human,abuse_queue,202
349,2024-09-09,spam,comment,2828,Brazil,resolved,3.0,removed,auto,spam_queue,5616
350,2024-06-09,spam,comment,984,UK,resolved,1.0,removed,auto,spam_queue,54
351,2024-09-12,spam,video,3851,UK,resolved,1.0,rejected,auto,spam_queue,4041
352,2024-11-18,spam,video,2449,Germany,resolved,2.0,ignored,auto,spam_queue,7153
353,2024-05-07,spam,video,78,India,resolved,4.0,warned,auto,spam_queue,1142
354,2024-01-18,spam,video,158,India,open,,removed,human,spam_queue,65
355,2024-10-07,spam,video,4,Brazil,resolved,5.0,removed,auto,spam_queue,288
356,2024-08-10,spam,video,344,Brazil,resolved,2.0,removed,auto,spam_queue,4280
357,2024-02-23,spam,video,2599,India,resolved,3.0,removed,auto,spam_queue,7572
358,2024-02-27,copyright,comment,20,India,resolved,13.0,rejected,human,copyright_queue,5828
359,2024-11-18,copyright,short,3008,UK,resolved,1.0,removed,auto,copyright_queue,235
360,2024-12-25,harassment,short,1870,Brazil,resolved,10.0,warned,auto,abuse_queue,1036
361,2024-06-22,copyright,comment,4122,Germany,resolved,43.0,removed,human,copyright_queue,6160
362,2024-10-06,copyright,comment,4306,India,resolved,45.0,removed,human,copyright_queue,4318
363,2024-04-23,spam,short,3328,US,resolved,3.0,ignored,auto,spam_queue,7067
364,2024-10-14,spam,comment,3130,India,open,,rejected,auto,spam_queue,7292
365,2024-12-07,copyright,comment,3554,UK,resolved,9.0,removed,human,copyright_queue,29
366,2024-05-30,harassment,comment,2192,India,open,,removed,human,abuse_queue,6923
367,2024-05-06,spam,video,788,Brazil,resolved,2.0,removed,auto,spam_queue,5627
368,2024-06-03,harassment,video,13,Germany,resolved,16.0,removed,human,abuse_queue,451
369,2024-09-29,spam,video,1176,Germany,resolved,10.0,rejected,human,spam_queue,3632
370,2024-04-13,spam,comment,3587,Germany,resolved,2.0,removed,auto,spam_queue,174
371,2024-10-25,spam,comment,2956,US,resolved,5.0,removed,auto,spam_queue,518
372,2024-09-02,spam,short,1894,India,resolved,2.0,rejected,auto,spam_queue,1222
373,2024-06-24,spam,short,2925,US,open,,removed,auto,spam_queue,248
374,2024-02-08,hate,video,1484,India,resolved,26.0,removed,human,abuse_queue,7334
375,2024-06-18,spam,short,75,Germany,open,,rejected,auto,spam_queue,2668
376,2024-09-03,spam,comment,2098,India,open,,removed,human,spam_queue,3421
377,2024-01-26,spam,video,840,US,open,,removed,auto,spam_queue,61
378,2024-12-20,harassment,comment,964,Brazil,resolved,47.0,removed,human,abuse_queue,1176
379,2024-11-01,copyright,video,461,Brazil,resolved,1.0,removed,auto,copyright_queue,1
380,2024-01-13,spam,video,4873,Brazil,resolved,47.0,ignored,human,spam_queue,5552
381,2024-11-11,spam,comment,3533,US,resolved,3.0,ignored,auto,spam_queue,1733
382,2024-11-08,spam,comment,3022,Brazil,open,,ignored,auto,spam_queue,2447
383,2024-02-05,harassment,video,1434,US,resolved,43.0,removed,human,abuse_queue,367
384,2024-06-21,spam,short,15,Brazil,resolved,5.0,removed,auto,spam_queue,3370
385,2024-01-20,spam,comment,2995,Germany,resolved,3.0,ignored,auto,spam_queue,4805
386,2024-11-16,spam,video,167,UK,open,,removed,auto,spam_queue,422
387,2024-09-20,spam,comment,2846,India,resolved,4.0,warned,auto,spam_queue,6823
388,2024-05-21,copyright,comment,76,US,resolved,5.0,ignored,auto,copyright_queue,171
389,2024-05-22,spam,comment,3898,Brazil,resolved,21.0,rejected,human,spam_queue,6838
390,2024-04-01,spam,comment,131,India,resolved,2.0,removed,auto,spam_queue,4059
391,2024-12-19,hate,video,1151,UK,resolved,37.0,removed,human,abuse_queue,247
392,2024-11-17,hate,comment,4782,Germany,resolved,11.0,removed,human,abuse_queue,4095
393,2024-10-14,spam,comment,46,UK,resolved,17.0,warned,human,spam_queue,2824
394,2024-08-02,copyright,comment,1682,Germany,resolved,3.0,removed,auto,copyright_queue,234
395,2024-12-07,harassment,video,4056,Germany,resolved,48.0,removed,human,abuse_queue,7636
396,2024-02-20,spam,comment,2260,India,open,,warned,human,spam_queue,3816
397,2024-06-01,spam,short,4639,Germany,resolved,4.0,warned,auto,spam_queue,1229
398,2024-07-04,spam,comment,17,Germany,resolved,25.0,removed,human,spam_queue,76
399,2024-03-03,spam,short,1542,Brazil,resolved,3.0,ignored,auto,spam_queue,4786
400,2024-07-08,spam,video,843,UK,open,,warned,human,spam_queue,4306
401,2024-05-04,harassment,video,829,India,open,,removed,human,abuse_queue,853
402,2024-05-29,hate,video,3557,US,resolved,20.0,removed,human,abuse_queue,7187
403,2024-11-09,spam,comment,39,US,resolved,5.0,rejected,auto,spam_queue,4745
404,2024-02-27,spam,short,4783,Brazil,resolved,3.0,ignored,auto,spam_queue,5554
405,2024-12-07,spam,short,3450,Germany,resolved,3.0,ignored,auto,spam_queue,4160
406,2024-10-31,harassment,video,2964,Germany,resolved,15.0,removed,auto,abuse_queue,1558
407,2024-06-28,hate,comment,2513,UK,resolved,6.0,removed,auto,abuse_queue,4931
408,2024-06-18,spam,short,1154,Brazil,open,,removed,human,spam_queue,31
409,2024-11-21,harassment,video,2903,US,resolved,11.0,removed,auto,abuse_queue,432
410,2024-09-27,spam,comment,3232,India,resolved,1.0,rejected,auto,spam_queue,2646
411,2024-02-23,harassment,short,3367,Germany,resolved,37.0,removed,human,abuse_queue,94
412,2024-04-10,spam,short,835,UK,resolved,5.0,ignored,auto,spam_queue,2823
413,2024-09-20,spam,video,35,US,resolved,3.0,removed,auto,spam_queue,1645
414,2024-02-22,spam,video,490,Brazil,resolved,1.0,warned,auto,spam_queue,4647
415,2024-02-29,hate,comment,3007,Germany,resolved,7.0,removed,auto,abuse_queue,2967
416,2024-04-17,harassment,short,459,US,resolved,27.0,removed,human,abuse_queue,1841
417,2024-01-05,copyright,comment,2947,India,resolved,32.0,ignored,human,copyright_queue,1534
418,2024-04-12,spam,comment,193,Germany,resolved,2.0,removed,auto,spam_queue,5175
419,2024-07-14,spam,short,3622,Brazil,resolved,2.0,ignored,auto,spam_queue,247
420,2024-09-18,spam,comment,2186,Brazil,resolved,4.0,ignored,auto,spam_queue,2899
421,2024-12-30,harassment,comment,135,India,resolved,7.0,removed,auto,abuse_queue,1736
422,2024-12-15,hate,video,2553,India,resolved,10.0,removed,auto,abuse_queue,6487
423,2024-02-16,hate,video,112,US,open,,removed,human,abuse_queue,3915
424,2024-12-20,harassment,video,3729,US,resolved,37.0,warned,human,abuse_queue,147
425,2024-11-06,harassment,video,2846,India,resolved,13.0,warned,auto,abuse_queue,3422
426,2024-11-03,copyright,short,50,Brazil,resolved,32.0,removed,human,copyright_queue,1141
427,2024-05-23,spam,video,1482,UK,resolved,23.0,ignored,human,spam_queue,403
428,2024-09-25,hate,video,75,India,resolved,14.0,removed,auto,abuse_queue,206
429,2024-05-03,copyright,comment,4437,US,resolved,19.0,removed,human,copyright_queue,6772
430,2024-04-15,spam,comment,3020,India,resolved,1.0,removed,auto,spam_queue,5204
431,2024-06-06,harassment,comment,2226,India,open,,rejected,auto,abuse_queue,372
432,2024-05-26,spam,comment,3749,Germany,resolved,2.0,rejected,auto,spam_queue,7535
433,2024-05-24,spam,video,4173,Brazil,resolved,5.0,removed,auto,spam_queue,3459
434,2024-04-29,harassment,video,4404,Brazil,resolved,28.0,removed,human,abuse_queue,3505
435,2024-11-14,spam,video,3088,Brazil,resolved,5.0,removed,auto,spam_queue,5487
436,2024-10-01,spam,short,98,US,open,,removed,auto,spam_queue,6557
437,2024-04-01,hate,comment,3238,US,resolved,43.0,removed,human,abuse_queue,7167
438,2024-02-27,spam,video,794,Brazil,resolved,33.0,rejected,human,spam_queue,1925
439,2024-12-11,spam,comment,1488,Brazil,resolved,29.0,rejected,human,spam_queue,5454
440,2024-08-16,harassment,comment,1762,India,resolved,18.0,removed,human,abuse_queue,554
441,2024-04-26,spam,video,3903,US,resolved,4.0,removed,auto,spam_queue,1014
442,2024-11-13,spam,comment,3861,Brazil,resolved,1.0,removed,auto,spam_queue,84
443,2024-10-05,spam,video,4432,Germany,resolved,2.0,warned,auto,spam_queue,6154
444,2024-05-06,spam,video,2969,Germany,resolved,4.0,removed,auto,spam_queue,7359
445,2024-05-08,spam,short,1524,Germany,resolved,29.0,removed,human,spam_queue,2339
446,2024-02-27,hate,video,2110,US,resolved,50.0,removed,human,abuse_queue,5114
447,2024-05-01,spam,comment,3808,Germany,resolved,3.0,removed,auto,spam_queue,6959
448,2024-01-01,spam,video,136,US,open,,warned,auto,spam_queue,2429
449,2024-08-26,copyright,comment,1221,UK,resolved,3.0,rejected,auto,copyright_queue,225
450,2024-10-16,hate,video,3120,India,open,,removed,human,abuse_queue,7218
451,2024-04-05,spam,video,179,Germany,resolved,32.0,removed,human,spam_queue,2960
452,2024-05-05,harassment,video,3565,Brazil,resolved,48.0,removed,human,abuse_queue,4358
453,2024-04-27,harassment,comment,3685,India,resolved,15.0,removed,human,abuse_queue,3954
454,2024-02-17,harassment,short,3886,Brazil,resolved,27.0,removed,human,abuse_queue,7602
455,2024-03-29,hate,video,1129,UK,resolved,7.0,removed,auto,abuse_queue,3454
456,2024-08-24,spam,video,2414,Germany,resolved,3.0,removed,auto,spam_queue,6356
457,2024-09-28,spam,comment,3461,Germany,resolved,2.0,warned,auto,spam_queue,3957
458,2024-07-07,spam,comment,1031,US,resolved,1.0,removed,auto,spam_queue,118
459,2024-07-10,harassment,comment,3819,Brazil,resolved,11.0,removed,auto,abuse_queue,6337
460,2024-03-09,harassment,comment,110,UK,resolved,11.0,removed,auto,abuse_queue,26
461,2024-10-04,spam,comment,360,US,resolved,2.0,removed,auto,spam_queue,575
462,2024-12-14,spam,video,1102,Germany,resolved,2.0,rejected,auto,spam_queue,3555
463,2024-09-03,copyright,video,2740,US,resolved,9.0,removed,human,copyright_queue,3651
464,2024-03-16,spam,short,8,India,resolved,2.0,warned,auto,spam_queue,51
465,2024-06-02,spam,comment,4275,Germany,resolved,5.0,removed,auto,spam_queue,3551
466,2024-05-23,hate,short,1133,India,resolved,19.0,removed,human,abuse_queue,7652
467,2024-03-26,spam,comment,3685,US,resolved,2.0,removed,auto,spam_queue,3784
468,2024-07-03,spam,comment,2102,UK,open,,removed,auto,spam_queue,4222
469,2024-10-11,spam,comment,460,US,resolved,2.0,ignored,auto,spam_queue,5555
470,2024-08-07,harassment,video,1427,India,resolved,46.0,removed,human,abuse_queue,35
471,2024-03-09,spam,video,200,UK,open,,removed,human,spam_queue,7797
472,2024-02-16,copyright,short,4942,India,resolved,12.0,removed,human,copyright_queue,55
473,2024-04-03,spam,video,3037,India,resolved,5.0,removed,auto,spam_queue,7760
474,2024-08-25,harassment,video,115,India,open,,removed,auto,abuse_queue,86
475,2024-07-22,spam,comment,2041,US,resolved,2.0,removed,auto,spam_queue,7898
476,2024-08-05,spam,comment,90,India,resolved,5.0,removed,auto,spam_queue,5252
477,2024-12-06,harassment,video,186,UK,resolved,22.0,removed,human,abuse_queue,7853
478,2024-02-08,spam,comment,4632,Brazil,resolved,2.0,removed,auto,spam_queue,4033
479,2024-04-09,harassment,video,151,UK,resolved,21.0,removed,human,abuse_queue,6314
480,2024-10-15,spam,short,169,India,resolved,43.0,removed,human,spam_queue,3045
481,2024-09-10,spam,comment,4138,US,resolved,3.0,rejected,auto,spam_queue,155
482,2024-08-09,harassment,short,17,Brazil,open,,warned,human,abuse_queue,967
483,2024-12-22,harassment,comment,2756,US,resolved,34.0,removed,human,abuse_queue,3990
484,2024-01-23,spam,comment,4971,Germany,resolved,5.0,warned,auto,spam_queue,46
485,2024-09-06,copyright,short,112,India,resolved,18.0,ignored,human,copyright_queue,4128
486,2024-01-10,spam,video,121,UK,resolved,37.0,ignored,human,spam_queue,5915
487,2024-09-02,spam,video,4314,UK,open,,ignored,auto,spam_queue,3479
488,2024-11-20,spam,comment,4918,UK,resolved,1.0,ignored,auto,spam_queue,3917
489,2024-04-09,spam,short,49,Brazil,resolved,2.0,removed,auto,spam_queue,4283
490,2024-10-16,spam,comment,4792,US,resolved,30.0,rejected,human,spam_queue,4365
491,2024-06-28,hate,video,3259,India,resolved,18.0,removed,human,abuse_queue,5534
492,2024-08-10,spam,short,87,US,resolved,15.0,removed,human,spam_queue,290
493,2024-09-06,spam,comment,4105,UK,resolved,31.0,rejected,human,spam_queue,6994
494,2024-05-26,copyright,comment,2676,Germany,open,,rejected,human,copyright_queue,7073
495,2024-04-05,spam,comment,2009,Brazil,resolved,36.0,removed,human,spam_queue,6217
496,2024-09-13,spam,comment,2140,Germany,open,,removed,human,spam_queue,5558
497,2024-11-20,spam,video,4674,India,resolved,2.0,warned,auto,spam_queue,85
498,2024-01-04,spam,video,708,India,open,,rejected,auto,spam_queue,260
499,2024-01-16,spam,short,3400,India,open,,ignored,auto,spam_queue,7885
500,2024-10-06,spam,video,2748,UK,resolved,2.0,removed,auto,spam_queue,1778
501,2024-12-01,harassment,comment,1715,US,resolved,18.0,removed,human,abuse_queue,2004
502,2024-09-03,harassment,comment,3352,Brazil,resolved,9.0,warned,auto,abuse_queue,318
503,2024-09-14,hate,short,20,India,resolved,11.0,removed,auto,abuse_queue,5458
504,2024-06-08,harassment,comment,2465,Brazil,resolved,15.0,removed,human,abuse_queue,1622
505,2024-12-05,spam,comment,100,Brazil,resolved,5.0,ignored,auto,spam_queue,6107
506,2024-05-31,spam,video,3037,India,resolved,1.0,rejected,auto,spam_queue,161
507,2024-06-26,harassment,video,19,India,resolved,9.0,removed,auto,abuse_queue,536
508,2024-06-11,spam,comment,430,Brazil,resolved,2.0,warned,auto,spam_queue,3275
509,2024-02-02,spam,video,53,Brazil,resolved,47.0,rejected,human,spam_queue,121
510,2024-06-27,harassment,comment,4544,UK,resolved,38.0,removed,human,abuse_queue,6291
511,2024-04-10,spam,comment,195,India,resolved,1.0,removed,auto,spam_queue,7524
512,2024-09-24,hate,comment,954,Germany,resolved,9.0,removed,auto,abuse_queue,109
513,2024-11-18,spam,video,4949,UK,resolved,35.0,removed,human,spam_queue,145
514,2024-03-05,copyright,comment,150,US,open,,ignored,auto,copyright_queue,3385
515,2024-06-16,hate,comment,546,Germany,open,,removed,human,abuse_queue,7156
516,2024-11-25,spam,video,3390,US,resolved,41.0,ignored,human,spam_queue,1106
517,2024-02-12,harassment,comment,3807,Brazil,resolved,53.0,removed,human,abuse_queue,89
518,2024-02-13,harassment,video,791,Germany,resolved,19.0,warned,human,abuse_queue,232
519,2024-10-11,harassment,video,4911,US,open,,removed,human,abuse_queue,1906
520,2024-01-12,spam,video,2981,US,resolved,4.0,removed,auto,spam_queue,3831
521,2024-04-04,spam,video,116,US,resolved,44.0,removed,human,spam_queue,6826
522,2024-10-28,spam,short,1125,India,resolved,1.0,removed,auto,spam_queue,3128
523,2024-09-09,spam,comment,3814,US,resolved,2.0,warned,auto,spam_queue,2541
524,2024-08-29,copyright,video,4227,Germany,resolved,32.0,removed,human,copyright_queue,3714
525,2024-02-04,spam,video,2804,UK,open,,removed,auto,spam_queue,227
526,2024-08-02,spam,comment,1546,Germany,resolved,1.0,removed,auto,spam_queue,5477
527,2024-12-02,spam,comment,2036,UK,resolved,6.0,rejected,human,spam_queue,2555
528,2024-03-30,hate,video,77,Brazil,resolved,6.0,removed,auto,abuse_queue,268
529,2024-09-20,harassment,video,69,Brazil,resolved,13.0,warned,auto,abuse_queue,6415
530,2024-04-02,hate,short,1872,UK,resolved,9.0,warned,auto,abuse_queue,805
531,2024-03-30,hate,video,38,Germany,resolved,34.0,removed,human,abuse_queue,7024
532,2024-04-24,hate,video,1045,India,resolved,42.0,removed,human,abuse_queue,4185
533,2024-04-14,harassment,video,4869,Germany,resolved,29.0,removed,human,abuse_queue,7452
534,2024-07-14,spam,comment,2279,Brazil,resolved,4.0,removed,auto,spam_queue,83
535,2024-11-09,spam,comment,455,US,resolved,3.0,warned,auto,spam_queue,5107
536,2024-04-23,harassment,comment,163,Germany,resolved,52.0,warned,human,abuse_queue,2389
537,2024-03-15,spam,video,4112,Germany,resolved,3.0,rejected,auto,spam_queue,154
538,2024-08-04,harassment,comment,182,Brazil,resolved,5.0,warned,auto,abuse_queue,7550
539,2024-10-03,spam,video,3723,US,open,,rejected,auto,spam_queue,2505
540,2024-09-05,harassment,comment,188,India,resolved,17.0,removed,human,abuse_queue,6
541,2024-06-12,spam,comment,740,US,resolved,1.0,removed,auto,spam_queue,2283
542,2024-12-22,spam,short,469,India,resolved,1.0,removed,auto,spam_queue,4401
543,2024-07-10,harassment,comment,326,Brazil,resolved,17.0,removed,human,abuse_queue,1802
544,2024-08-14,spam,comment,2732,US,resolved,5.0,warned,auto,spam_queue,1915
545,2024-06-25,harassment,comment,187,Brazil,resolved,44.0,removed,human,abuse_queue,717
546,2024-04-08,harassment,video,2187,UK,resolved,17.0,removed,human,abuse_queue,4687
547,2024-02-05,copyright,comment,1378,Brazil,resolved,3.0,removed,auto,copyright_queue,851
548,2024-04-05,hate,video,3584,US,resolved,37.0,removed,human,abuse_queue,327
549,2024-05-31,spam,comment,4506,US,resolved,2.0,warned,auto,spam_queue,4768
